Player Name,Team,Minutes Played,Player Link,Player State
Eric Dailey Jr.,UCLA,614,https://www.espn.com/mens-college-basketball/player/_/id/4610012/eric-dailey-jr,FL
Sebastian Mack,UCLA,562,https://www.espn.com/mens-college-basketball/player/_/id/4711270/sebastian-mack,IL
Kobe Johnson,UCLA,778,https://www.espn.com/mens-college-basketball/player/_/id/4683857/kobe-johnson,WI
Skyy Clark,UCLA,710,https://www.espn.com/mens-college-basketball/player/_/id/5105794/skyy-clark,CA
Dylan Andrews,UCLA,614,https://www.espn.com/mens-college-basketball/player/_/id/5105636/dylan-andrews,CA
Aday Mara,UCLA,323,https://www.espn.com/mens-college-basketball/player/_/id/5174983/aday-mara,Sp
Lazar Stefanovic,UCLA,452,https://www.espn.com/mens-college-basketball/player/_/id/4708167/lazar-stefanovic,Se
Trent Perry,UCLA,301,https://www.espn.com/mens-college-basketball/player/_/id/5060706/trent-perry,CA
William Kyle III,UCLA,253,https://www.espn.com/mens-college-basketball/player/_/id/5107258/william-kyle-iii,NE
Dominick Harris,UCLA,80,https://www.espn.com/mens-college-basketball/player/_/id/4432198/dominick-harris,CA
Jack Seidler,UCLA,9,https://www.espn.com/mens-college-basketball/player/_/id/5105640/jack-seidler,NJ
Liam McNeeley,UCONN,608,https://www.espn.com/mens-college-basketball/player/_/id/5239590/liam-mcneeley,TX
Solo Ball,UCONN,870,https://www.espn.com/mens-college-basketball/player/_/id/4895737/solo-ball,VA
Alex Karaban,UCONN,900,https://www.espn.com/mens-college-basketball/player/_/id/4917149/alex-karaban,MA
Tarris Reed Jr.,UCONN,535,https://www.espn.com/mens-college-basketball/player/_/id/5105809/tarris-reed-jr,MO
Hassan Diarra,UCONN,742,https://www.espn.com/mens-college-basketball/player/_/id/4433160/hassan-diarra,NY
Samson Johnson,UCONN,502,https://www.espn.com/mens-college-basketball/player/_/id/4683752/samson-johnson,To
Jaylin Stewart,UCONN,488,https://www.espn.com/mens-college-basketball/player/_/id/4685647/jaylin-stewart,WA
Aidan Mahaney,UCONN,341,https://www.espn.com/mens-college-basketball/player/_/id/4684628/aidan-mahaney,CA
Jayden Ross,UCONN,345,https://www.espn.com/mens-college-basketball/player/_/id/4895753/jayden-ross,VA
Isaiah Abraham,UCONN,27,https://www.espn.com/mens-college-basketball/player/_/id/5093403/isaiah-abraham,VA
Ahmad Nowell,UCONN,102,https://www.espn.com/mens-college-basketball/player/_/id/4869778/ahmad-nowell,PA
Youssouf Singare,UCONN,40,https://www.espn.com/mens-college-basketball/player/_/id/5102797/youssouf-singare,Ma
Desmond Claude,USC,779,https://www.espn.com/mens-college-basketball/player/_/id/5105606/desmond-claude,CT
Wesley Yates III,USC,733,https://www.espn.com/mens-college-basketball/player/_/id/4869737/wesley-yates-iii,TX
Chibuzo Agbo,USC,835,https://www.espn.com/mens-college-basketball/player/_/id/4433197/chibuzo-agbo,CA
Terrance Williams II,USC,225,https://www.espn.com/mens-college-basketball/player/_/id/4702236/terrance-williams-ii,MD
Saint Thomas,USC,890,https://www.espn.com/mens-college-basketball/player/_/id/4897471/saint-thomas,NE
Rashaun Agee,USC,406,https://www.espn.com/mens-college-basketball/player/_/id/4593815/rashaun-agee,IL
Josh Cohen,USC,356,https://www.espn.com/mens-college-basketball/player/_/id/4593120/josh-cohen,NJ
Clark Slajchert,USC,181,https://www.espn.com/mens-college-basketball/player/_/id/4702954/clark-slajchert,CA
Kevin Patton Jr.,USC,189,https://www.espn.com/mens-college-basketball/player/_/id/5176443/kevin-patton-jr,CA
Matt Knowling,USC,302,https://www.espn.com/mens-college-basketball/player/_/id/4898246/matt-knowling,CT
Jalen Shelley,USC,121,https://www.espn.com/mens-college-basketball/player/_/id/5037874/jalen-shelley,TX
Isaiah Elohim,USC,103,https://www.espn.com/mens-college-basketball/player/_/id/4869767/isaiah-elohim,CA
Bryce Pope,USC,62,https://www.espn.com/mens-college-basketball/player/_/id/4702606/bryce-pope,CA
Harrison Hornery,USC,18,https://www.espn.com/mens-college-basketball/player/_/id/4433617/harrison-hornery,QL
Gabe Madsen,UTAH,749,https://www.espn.com/mens-college-basketball/player/_/id/4432753/gabe-madsen,MN
Ezra Ausar,UTAH,539,https://www.espn.com/mens-college-basketball/player/_/id/5106051/ezra-ausar,GA
Lawson Lovering,UTAH,486,https://www.espn.com/mens-college-basketball/player/_/id/4596528/lawson-lovering,WY
Mason Madsen,UTAH,376,https://www.espn.com/mens-college-basketball/player/_/id/4581506/mason-madsen,MN
Keanu Dawes,UTAH,408,https://www.espn.com/mens-college-basketball/player/_/id/5060685/keanu-dawes,TX
Mike Sharavjamts,UTAH,570,https://www.espn.com/mens-college-basketball/player/_/id/5105875/mike-sharavjamts,Mo
Jake Wahlin,UTAH,610,https://www.espn.com/mens-college-basketball/player/_/id/5174977/jake-wahlin,UT
Miro Little,UTAH,497,https://www.espn.com/mens-college-basketball/player/_/id/5033017/miro-little,Fi
Hunter Erickson,UTAH,517,https://www.espn.com/mens-college-basketball/player/_/id/4701217/hunter-erickson,UT
Caleb Lohner,UTAH,192,https://www.espn.com/mens-college-basketball/player/_/id/4432208/caleb-lohner,TX
Zach Keller,UTAH,201,https://www.espn.com/mens-college-basketball/player/_/id/4896363/zach-keller,CO
Ayomide Bamisile,UTAH,15,https://www.espn.com/mens-college-basketball/player/_/id/5174978/ayomide-bamisile,Ni
Joul Karram,UTAH,28,https://www.espn.com/mens-college-basketball/player/_/id/5240506/joul-karram,Is
Jerry Huang,UTAH,18,https://www.espn.com/mens-college-basketball/player/_/id/5174979/jerry-huang,Ta
Brady Smith,UTAH,16,https://www.espn.com/mens-college-basketball/player/_/id/5240507/brady-smith,UT
Great Osobor,WASHINGTON,845,https://www.espn.com/mens-college-basketball/player/_/id/4897921/great-osobor,En
Tyler Harris,WASHINGTON,820,https://www.espn.com/mens-college-basketball/player/_/id/5176497/tyler-harris,CA
Zoom Diallo,WASHINGTON,666,https://www.espn.com/mens-college-basketball/player/_/id/5060705/zoom-diallo,WA
Mekhi Mason,WASHINGTON,621,https://www.espn.com/mens-college-basketball/player/_/id/4905250/mekhi-mason,AZ
DJ Davis,WASHINGTON,539,https://www.espn.com/mens-college-basketball/player/_/id/4702628/dj-davis,CA
Franck Kepnang,WASHINGTON,175,https://www.espn.com/mens-college-basketball/player/_/id/4711400/franck-kepnang,Ca
Luis Kortright,WASHINGTON,311,https://www.espn.com/mens-college-basketball/player/_/id/4703435/luis-kortright,NY
Wilhelm Breidenbach,WASHINGTON,441,https://www.espn.com/mens-college-basketball/player/_/id/4433600/wilhelm-breidenbach,CA
Tyree Ihenacho,WASHINGTON,592,https://www.espn.com/mens-college-basketball/player/_/id/4702666/tyree-ihenacho,MN
Christian King,WASHINGTON,160,https://www.espn.com/mens-college-basketball/player/_/id/5109792/christian-king,WA
Jase Butler,WASHINGTON,179,https://www.espn.com/mens-college-basketball/player/_/id/5175589/jase-butler,CA
KC Ibekwe,WASHINGTON,68,https://www.espn.com/mens-college-basketball/player/_/id/5105631/kc-ibekwe,BC
Dylan Mansour,WASHINGTON,7,https://www.espn.com/mens-college-basketball/player/_/id/5239640/dylan-mansour,CA
Cam Carter,LSU,898,https://www.espn.com/mens-college-basketball/player/_/id/4898380/cam-carter,LA
Jordan Sears,LSU,696,https://www.espn.com/mens-college-basketball/player/_/id/4702063/jordan-sears,FL
Jalen Reed,LSU,190,https://www.espn.com/mens-college-basketball/player/_/id/5105534/jalen-reed,MS
Vyctorius Miller,LSU,441,https://www.espn.com/mens-college-basketball/player/_/id/5238208/vyctorius-miller,CA
Dji Bailey,LSU,837,https://www.espn.com/mens-college-basketball/player/_/id/4700974/dji-bailey,NC
Daimion Collins,LSU,521,https://www.espn.com/mens-college-basketball/player/_/id/4611412/daimion-collins,TX
Corey Chest,LSU,517,https://www.espn.com/mens-college-basketball/player/_/id/4858606/corey-chest,LA
Curtis Givens III,LSU,468,https://www.espn.com/mens-college-basketball/player/_/id/5037872/curtis-givens-iii,TN
Robert Miller III,LSU,408,https://www.espn.com/mens-college-basketball/player/_/id/5061596/robert-miller-iii,TX
Mike Williams III,LSU,172,https://www.espn.com/mens-college-basketball/player/_/id/5174319/mike-williams-iii,MD
Derek Fountain,LSU,257,https://www.espn.com/mens-college-basketball/player/_/id/4702432/derek-fountain,MS
Trey'Dez Green,LSU,40,https://www.espn.com/mens-college-basketball/player/_/id/5238210/treydez-green,LA
Noah Boyde,LSU,11,https://www.espn.com/mens-college-basketball/player/_/id/5238209/noah-boyde,St
Adam Benhayoune,LSU,9,https://www.espn.com/mens-college-basketball/player/_/id/4902710/adam-benhayoune,TX
Trace Young,LSU,10,https://www.espn.com/mens-college-basketball/player/_/id/4703222/trace-young,TX
Boopie Miller,SMU,681,https://www.espn.com/mens-college-basketball/player/_/id/4898283/boopie-miller,IL
Chuck Harris,SMU,696,https://www.espn.com/mens-college-basketball/player/_/id/4701551/chuck-harris,VA
Matt Cross,SMU,753,https://www.espn.com/mens-college-basketball/player/_/id/4433563/matt-cross,MA
Samet Yigitoglu,SMU,592,https://www.espn.com/mens-college-basketball/player/_/id/5238184/samet-yigitoglu,Tu
Kario Oquendo,SMU,597,https://www.espn.com/mens-college-basketball/player/_/id/4896463/kario-oquendo,FL
B.J. Edwards,SMU,785,https://www.espn.com/mens-college-basketball/player/_/id/5105552/bj-edwards,TN
Yohan Traore,SMU,415,https://www.espn.com/mens-college-basketball/player/_/id/4869741/yohan-traore,Fr
Keon Ambrose-Hylton,SMU,336,https://www.espn.com/mens-college-basketball/player/_/id/4702178/keon-ambrose-hylton,ON
Jerrell Colbert,SMU,243,https://www.espn.com/mens-college-basketball/player/_/id/4433273/jerrell-colbert,TX
AJ George,SMU,118,https://www.espn.com/mens-college-basketball/player/_/id/4897668/aj-george,CA
Tibet Gorener,SMU,174,https://www.espn.com/mens-college-basketball/player/_/id/4702371/tibet-gorener,Tu
Jackson Young,SMU,5,https://www.espn.com/mens-college-basketball/player/_/id/4702529/jackson-young,TX
Trey Utter,SMU,3,https://www.espn.com/mens-college-basketball/player/_/id/5106638/trey-utter,TX
Dedan Thomas Jr.,UNLV,930,https://www.espn.com/mens-college-basketball/player/_/id/4873093/dedan-thomas-jr,NV
Jaden Henley,UNLV,601,https://www.espn.com/mens-college-basketball/player/_/id/5105821/jaden-henley,CA
Jailen Bedford,UNLV,584,https://www.espn.com/mens-college-basketball/player/_/id/5177040/jailen-bedford,TX
Jeremiah Cherry,UNLV,622,https://www.espn.com/mens-college-basketball/player/_/id/5241260/jeremiah-cherry,CA
Julian Rishwain,UNLV,822,https://www.espn.com/mens-college-basketball/player/_/id/4431875/julian-rishwain,CA
Jalen Hill,UNLV,761,https://www.espn.com/mens-college-basketball/player/_/id/4592214/jalen-hill,NV
Rob Whaley Jr.,UNLV,23,https://www.espn.com/mens-college-basketball/player/_/id/5176262/rob-whaley-jr,UT
Brooklyn Hicks,UNLV,497,https://www.espn.com/mens-college-basketball/player/_/id/5101624/brooklyn-hicks,WA
Pape N'Diaye,UNLV,352,https://www.espn.com/mens-college-basketball/player/_/id/5152658/pape-ndiaye,Iv
Jacob Bannarbie,UNLV,126,https://www.espn.com/mens-college-basketball/player/_/id/5176263/jacob-bannarbie,AK
Isaiah Cottrell,UNLV,49,https://www.espn.com/mens-college-basketball/player/_/id/4432201/isaiah-cottrell,NV
Jace Whiting,UNLV,19,https://www.espn.com/mens-college-basketball/player/_/id/5107474/jace-whiting,ID
Luke Naser,UNLV,0,https://www.espn.com/mens-college-basketball/player/_/id/5241258/luke-naser,NV
DeMarion Yap,UNLV,14,https://www.espn.com/mens-college-basketball/player/_/id/5248072/demarion-yap,NV
